,year,month,longitude,latitude,depth,POCflux,PICflux,PSiFlux,mod_Y,mod_X,mod_Z
0,1991,7,179.0,58.0,3137,7.32,2.37,51.86,116.0,51.0,26
1,1991,8,179.0,58.0,3137,2.64,1.87,16.43,116.0,51.0,26
2,1991,9,179.0,58.0,3137,2.6,1.9,14.56,116.0,51.0,26
3,1991,9,179.0,58.0,3137,7.62,6.39,45.23,116.0,51.0,26
4,1991,10,179.0,58.0,3137,5.6,9.03,36.55,116.0,51.0,26
5,1991,10,179.0,58.0,3137,4.41,4.56,29.48,116.0,51.0,26
6,1991,11,179.0,58.0,3137,3.74,2.07,30.23,116.0,51.0,26
7,1991,12,179.0,58.0,3137,2.63,1.2,18.37,116.0,51.0,26
8,1991,12,179.0,58.0,3137,2.03,0.75,12.25,116.0,51.0,26
9,1992,1,179.0,58.0,3137,2.23,0.86,13.45,116.0,51.0,26
10,1992,1,179.0,58.0,3137,2.61,0.78,13.19,116.0,51.0,26
11,1992,2,179.0,58.0,3137,1.52,0.69,9.99,116.0,51.0,26
12,1992,2,179.0,58.0,3137,3.85,0.96,24.61,116.0,51.0,26
13,1992,3,179.0,58.0,3137,3.51,0.6,23.59,116.0,51.0,26
14,1992,4,179.0,58.0,3137,5.7,1.16,40.22,116.0,51.0,26
15,1992,4,179.0,58.0,3137,2.42,0.98,19.1,116.0,51.0,26
16,1992,5,179.0,58.0,3137,7.22,2.89,88.91,116.0,51.0,26
17,1992,5,179.0,58.0,3137,37.1,1.71,353.57,116.0,51.0,26
18,1992,6,179.0,58.0,3137,0.15,0.18,1.15,116.0,51.0,26
19,1990,8,-177.0,53.5,3188,3.9,1.02,19.0,112.0,53.0,26
20,1990,8,-177.0,53.5,3188,3.8,1.06,21.96,112.0,53.0,26
21,1990,9,-177.0,53.5,3188,6.6,1.1,25.21,112.0,53.0,26
22,1990,10,-177.0,53.5,3188,9.9,5.86,59.5,112.0,53.0,26
23,1990,11,-177.0,53.5,3188,2.5,1.88,17.42,112.0,53.0,26
24,1991,1,-177.0,53.5,3188,1.6,0.46,9.04,112.0,53.0,26
25,1991,3,-177.0,53.5,3188,2.4,0.18,9.04,112.0,53.0,26
26,1991,4,-177.0,53.5,3188,1.9,0.97,10.58,112.0,53.0,26
27,1991,4,-177.0,53.5,3188,2.8,1.49,14.0,112.0,53.0,26
28,1991,5,-177.0,53.5,3188,3.7,4.99,31.17,112.0,53.0,26
29,1991,6,-177.0,53.5,3188,3.2,1.98,23.42,112.0,53.0,26
30,1991,6,-177.0,53.5,3188,15.8,3.45,163.5,112.0,53.0,26
31,1991,8,-177.0,53.5,3188,15.1,3.77,134.33,112.0,53.0,26
32,1991,8,-177.0,53.5,3188,6.5,2.08,53.13,112.0,53.0,26
33,1991,9,-177.0,53.5,3188,5.1,2.45,58.63,112.0,53.0,26
34,1991,10,-177.0,53.5,3188,5.9,5.38,55.54,112.0,53.0,26
35,1991,11,-177.0,53.5,3188,2.0,1.96,16.33,112.0,53.0,26
36,1992,1,-177.0,53.5,3188,1.8,1.03,13.04,112.0,53.0,26
37,1992,3,-177.0,53.5,3188,2.6,0.7,15.67,112.0,53.0,26
38,1992,4,-177.0,53.5,3188,6.3,2.68,61.33,112.0,53.0,26
39,1992,4,-177.0,53.5,3188,15.6,8.32,214.83,112.0,53.0,26
40,1992,5,-177.0,53.5,3188,15.0,7.06,178.42,112.0,53.0,26
41,1992,6,-177.0,53.5,3188,6.9,3.25,88.83,112.0,53.0,26
42,1992,6,-177.0,53.5,3188,4.6,3.07,60.38,112.0,53.0,26
43,1992,7,-177.0,53.5,3188,4.1,0.08,37.33,112.0,53.0,26
44,1992,8,-177.0,53.5,3188,14.6,1.9,83.63,112.0,53.0,26
45,1992,8,-177.0,53.5,3188,11.0,2.94,92.63,112.0,53.0,26
46,1992,9,-177.0,53.5,3188,4.7,2.74,30.25,112.0,53.0,26
47,1992,10,-177.0,53.5,3188,13.8,2.57,79.46,112.0,53.0,26
48,1992,10,-177.0,53.5,3188,9.1,2.81,60.17,112.0,53.0,26
49,1992,11,-177.0,53.5,3188,3.9,2.21,35.08,112.0,53.0,26
50,1993,1,-177.0,53.5,3188,3.1,1.52,20.04,112.0,53.0,26
51,1993,3,-177.0,53.5,3188,2.8,1.55,19.67,112.0,53.0,26
52,1993,4,-177.0,53.5,3188,2.6,1.12,11.96,112.0,53.0,26
53,1993,4,-177.0,53.5,3188,5.7,3.47,52.13,112.0,53.0,26
54,1993,5,-177.0,53.5,3188,15.0,3.41,131.63,112.0,53.0,26
55,1993,8,-177.0,53.5,3188,14.1,0.29,114.96,112.0,53.0,26
56,1993,8,-177.0,53.5,3188,16.2,5.65,123.92,112.0,53.0,26
57,1993,9,-177.0,53.5,3188,8.7,6.82,57.96,112.0,53.0,26
58,1993,10,-177.0,53.5,3188,7.1,4.8,46.46,112.0,53.0,26
59,1993,10,-177.0,53.5,3188,5.2,7.76,38.71,112.0,53.0,26
60,1993,11,-177.0,53.5,3188,3.9,0.78,27.88,112.0,53.0,26
61,1994,1,-177.0,53.5,3188,4.9,2.0,29.54,112.0,53.0,26
62,1994,3,-177.0,53.5,3188,6.1,5.23,44.58,112.0,53.0,26
63,1994,4,-177.0,53.5,3188,11.7,6.73,139.0,112.0,53.0,26
64,1994,4,-177.0,53.5,3188,22.1,3.76,300.29,112.0,53.0,26
65,1994,5,-177.0,53.5,3188,14.9,2.53,169.92,112.0,53.0,26
66,1994,8,-177.0,53.5,3188,7.0,3.3,57.79,112.0,53.0,26
67,1994,8,-177.0,53.5,3188,6.4,2.88,49.0,112.0,53.0,26
68,1994,9,-177.0,53.5,3188,7.7,1.57,29.25,112.0,53.0,26
69,1994,10,-177.0,53.5,3188,5.9,3.1,23.67,112.0,53.0,26
70,1994,10,-177.0,53.5,3188,6.9,4.75,50.71,112.0,53.0,26
71,1994,11,-177.0,53.5,3188,3.9,2.55,27.88,112.0,53.0,26
72,1995,1,-177.0,53.5,3188,2.8,2.81,24.54,112.0,53.0,26
73,1995,3,-177.0,53.5,3188,2.9,0.92,16.67,112.0,53.0,26
74,1995,4,-177.0,53.5,3188,3.3,1.3,17.17,112.0,53.0,26
75,1995,4,-177.0,53.5,3188,3.3,1.74,16.46,112.0,53.0,26
76,1995,5,-177.0,53.5,3188,5.2,2.91,24.63,112.0,53.0,26
77,1995,5,-177.0,53.5,3188,10.5,3.37,58.79,112.0,53.0,26
78,1995,6,-177.0,53.5,3188,13.4,2.99,69.79,112.0,53.0,26
79,1990,8,149.0,53.0,258,7.5,1.22,6.45,113.0,36.0,17
80,1990,8,149.0,53.0,1061,4.7,1.78,55.19,113.0,36.0,21
81,1990,8,149.0,53.0,258,9.7,5.8,6.96,113.0,36.0,17
82,1990,8,149.0,53.0,1061,4.3,3.23,32.99,113.0,36.0,21
83,1990,9,149.0,53.0,258,15.4,5.46,14.91,113.0,36.0,17
84,1990,9,149.0,53.0,1061,8.9,12.28,35.51,113.0,36.0,21
85,1990,10,149.0,53.0,258,12.7,12.46,3.6,113.0,36.0,17
86,1990,10,149.0,53.0,1061,6.8,6.49,50.79,113.0,36.0,21
87,1990,10,149.0,53.0,258,10.8,14.57,7.99,113.0,36.0,17
88,1990,10,149.0,53.0,1061,11.4,9.72,35.7,113.0,36.0,21
89,1990,11,149.0,53.0,258,11.6,9.6,5.19,113.0,36.0,17
90,1990,11,149.0,53.0,1061,8.4,10.73,28.22,113.0,36.0,21
91,1990,11,149.0,53.0,258,4.3,6.91,3.46,113.0,36.0,17
92,1990,11,149.0,53.0,1061,4.6,4.48,14.86,113.0,36.0,21
93,1990,12,149.0,53.0,258,1.8,0.0,0.0,113.0,36.0,17
94,1990,12,149.0,53.0,1061,3.3,2.99,11.68,113.0,36.0,21
95,1990,12,149.0,53.0,1061,2.6,1.56,11.07,113.0,36.0,21
96,1991,1,149.0,53.0,1061,1.7,0.8,5.7,113.0,36.0,21
97,1991,2,149.0,53.0,1061,2.0,0.66,7.8,113.0,36.0,21
98,1991,2,149.0,53.0,1061,1.9,0.48,9.77,113.0,36.0,21
99,1991,3,149.0,53.0,1061,2.1,0.49,10.33,113.0,36.0,21
100,1991,3,149.0,53.0,258,8.0,1.82,60.42,113.0,36.0,17
101,1991,3,149.0,53.0,1061,2.3,0.71,15.98,113.0,36.0,21
102,1991,4,149.0,53.0,258,12.9,1.32,44.35,113.0,36.0,17
103,1991,4,149.0,53.0,1061,2.4,1.27,24.72,113.0,36.0,21
104,1991,4,149.0,53.0,258,12.1,1.33,151.36,113.0,36.0,17
105,1991,4,149.0,53.0,1061,4.8,1.79,66.87,113.0,36.0,21
106,1991,5,149.0,53.0,258,19.6,3.35,163.08,113.0,36.0,17
107,1991,5,149.0,53.0,1061,9.8,1.94,93.69,113.0,36.0,21
108,1991,6,149.0,53.0,258,23.2,6.47,172.71,113.0,36.0,17
109,1991,6,149.0,53.0,1061,3.5,1.13,60.33,113.0,36.0,21
110,1991,6,149.0,53.0,258,18.5,2.93,70.7,113.0,36.0,17
111,1991,7,149.0,53.0,258,4.7,0.0,0.0,113.0,36.0,17
112,1991,7,149.0,53.0,258,7.2,0.53,30.19,113.0,36.0,17
113,1982,9,-145.0,50.0,3800,2.756,3.276,34.54,110.0,68.0,27
114,1982,10,-145.0,50.0,3800,5.4,7.5408,68.43,110.0,68.0,27
115,1982,10,-145.0,50.0,3800,3.08,4.6872,37.98,110.0,68.0,27
116,1982,11,-145.0,50.0,3800,2.805,4.1316,29.38,110.0,68.0,27
117,1982,11,-145.0,50.0,3800,2.73,5.232,27.76,110.0,68.0,27
118,1982,12,-145.0,50.0,3800,2.526,5.8224,20.61,110.0,68.0,27
119,1982,12,-145.0,50.0,3800,2.236,5.2932,18.59,110.0,68.0,27
120,1983,1,-145.0,50.0,3800,1.316,3.3144,11.19,110.0,68.0,27
121,1983,1,-145.0,50.0,3800,1.25,2.8704,9.89,110.0,68.0,27
122,1983,2,-145.0,50.0,3800,0.955,2.1744,6.54,110.0,68.0,27
123,1983,2,-145.0,50.0,3800,0.905,1.6908,4.15,110.0,68.0,27
124,1983,3,-145.0,50.0,3800,1.1,2.1564,5.63,110.0,68.0,27
125,1983,4,-145.0,50.0,3800,1.652,4.0116,13.93,110.0,68.0,27
126,1983,4,-145.0,50.0,1000,10.35,14.258,47.29,110.0,68.0,21
127,1983,4,-145.0,50.0,3800,2.9764,6.066,22.5,110.0,68.0,27
128,1983,5,-145.0,50.0,1000,14.27,20.072,65.73,110.0,68.0,21
129,1983,5,-145.0,50.0,3800,5.859,10.212,34.3,110.0,68.0,27
130,1983,5,-145.0,50.0,1000,10.02,16.308,49.68,110.0,68.0,21
131,1983,5,-145.0,50.0,3800,6.8,12.623,29.83,110.0,68.0,27
132,1983,6,-145.0,50.0,1000,5.53,7.4244,29.26,110.0,68.0,21
133,1983,6,-145.0,50.0,3800,3.178,6.882,30.03,110.0,68.0,27
134,1983,7,-145.0,50.0,1000,14.15,10.435,89.23,110.0,68.0,21
135,1983,7,-145.0,50.0,3800,2.6243,4.6044,32.8,110.0,68.0,27
136,1983,7,-145.0,50.0,1000,24.8,16.098,155.37,110.0,68.0,21
137,1983,7,-145.0,50.0,3800,11.18,10.421,82.74,110.0,68.0,27
138,1983,8,-145.0,50.0,1000,26.99,14.483,67.3,110.0,68.0,21
139,1983,8,-145.0,50.0,3800,16.57,14.484,91.54,110.0,68.0,27
140,1983,8,-145.0,50.0,1000,23.03,5.1168,14.15,110.0,68.0,21
141,1983,8,-145.0,50.0,3800,31.17,9.8784,28.11,110.0,68.0,27
142,1983,9,-145.0,50.0,1000,6.41,3.8808,14.4,110.0,68.0,21
143,1983,9,-145.0,50.0,3800,8.44,4.9596,17.89,110.0,68.0,27
144,1983,10,-145.0,50.0,3800,2.047,5.7744,9.2,110.0,68.0,27
145,1983,10,-145.0,50.0,3800,1.484,5.4708,8.45,110.0,68.0,27
146,1983,11,-145.0,50.0,3800,0.958,2.7072,6.79,110.0,68.0,27
147,1983,12,-145.0,50.0,3800,0.74,2.1324,6.52,110.0,68.0,27
148,1983,12,-145.0,50.0,3800,0.697,1.4052,4.92,110.0,68.0,27
149,1984,1,-145.0,50.0,3800,0.619,1.2684,4.455,110.0,68.0,27
150,1984,1,-145.0,50.0,3800,0.694,1.1208,3.152,110.0,68.0,27
151,1984,2,-145.0,50.0,3800,0.657,1.212,3.782,110.0,68.0,27
152,1984,2,-145.0,50.0,3800,0.674,0.8736,3.21,110.0,68.0,27
153,1984,3,-145.0,50.0,3800,0.44,0.552,1.762,110.0,68.0,27
154,1984,3,-145.0,50.0,3800,1.806,2.202,6.76,110.0,68.0,27
155,1984,4,-145.0,50.0,3800,1.711,2.0268,6.021,110.0,68.0,27
156,1984,5,-145.0,50.0,3800,2.374,8.1659,9.105,110.0,68.0,27
157,1984,5,-145.0,50.0,3800,1.945,6.6348,10.989,110.0,68.0,27
158,1984,6,-145.0,50.0,3800,1.23,3.457,6.43,110.0,68.0,27
159,1984,6,-145.0,50.0,3800,1.355,2.7228,5.517,110.0,68.0,27
160,1984,7,-145.0,50.0,3800,1.577,2.9509,7.381,110.0,68.0,27
161,1984,7,-145.0,50.0,3800,2.536,2.0135,5.47,110.0,68.0,27
162,1984,8,-145.0,50.0,3800,2.707,2.1065,6.556,110.0,68.0,27
163,1984,8,-145.0,50.0,3800,2.825,1.8103,6.026,110.0,68.0,27
164,1984,8,-145.0,50.0,3800,2.747,1.7507,5.703,110.0,68.0,27
165,1984,8,-145.0,50.0,3800,1.595,1.8054,5.222,110.0,68.0,27
166,1984,8,-145.0,50.0,3800,2.085,1.2698,6.14,110.0,68.0,27
167,1984,11,-145.0,50.0,1000,1.142,0.846,3.664,110.0,68.0,21
168,1984,11,-145.0,50.0,3800,1.587,1.2486,5.44,110.0,68.0,27
169,1984,12,-145.0,50.0,1000,3.136,2.3036,11.386,110.0,68.0,21
170,1984,12,-145.0,50.0,3800,1.35,2.0054,8.281,110.0,68.0,27
171,1984,12,-145.0,50.0,1000,2.622,2.1457,8.95,110.0,68.0,21
172,1984,12,-145.0,50.0,3800,1.453,1.8556,9.425,110.0,68.0,27
173,1984,12,-145.0,50.0,1000,1.854,1.2156,4.735,110.0,68.0,21
174,1984,12,-145.0,50.0,3800,1.466,1.6436,7.657,110.0,68.0,27
175,1985,1,-145.0,50.0,1000,1.087,0.90012,2.89,110.0,68.0,21
176,1985,1,-145.0,50.0,3800,0.885,1.0484,4.491,110.0,68.0,27
177,1985,1,-145.0,50.0,3800,0.829,1.132,4.327,110.0,68.0,27
178,1985,2,-145.0,50.0,3800,0.862,0.88896,3.485,110.0,68.0,27
179,1985,2,-145.0,50.0,3800,0.802,0.80712,2.937,110.0,68.0,27
180,1985,3,-145.0,50.0,3800,0.593,0.98232,2.654,110.0,68.0,27
181,1985,3,-145.0,50.0,3800,0.824,1.4179,3.819,110.0,68.0,27
182,1985,4,-145.0,50.0,3800,1.494,8.3131,9.307,110.0,68.0,27
183,1985,5,-145.0,50.0,1000,7.2596,15.386,32.377,110.0,68.0,21
184,1985,5,-145.0,50.0,3800,3.4744,8.3175,15.223,110.0,68.0,27
185,1985,5,-145.0,50.0,1000,5.0237,10.824,24.086,110.0,68.0,21
186,1985,5,-145.0,50.0,3800,3.1834,6.8004,16.607,110.0,68.0,27
187,1985,6,-145.0,50.0,1000,7.2487,10.474,22.835,110.0,68.0,21
188,1985,6,-145.0,50.0,3800,1.8866,5.2038,11.557,110.0,68.0,27
189,1985,6,-145.0,50.0,1000,6.9597,10.402,19.862,110.0,68.0,21
190,1985,6,-145.0,50.0,3800,1.8427,3.6925,9.6578,110.0,68.0,27
191,1985,7,-145.0,50.0,1000,4.1107,6.2874,15.847,110.0,68.0,21
192,1985,7,-145.0,50.0,3800,2.0053,4.2734,8.7399,110.0,68.0,27
193,1985,7,-145.0,50.0,1000,2.9797,3.847,11.398,110.0,68.0,21
194,1985,7,-145.0,50.0,3800,1.4472,3.4368,9.0994,110.0,68.0,27
195,1985,8,-145.0,50.0,1000,2.3933,2.954,13.973,110.0,68.0,21
196,1985,8,-145.0,50.0,3800,1.2894,2.5422,6.7841,110.0,68.0,27
197,1985,8,-145.0,50.0,1000,10.02,7.304,72.108,110.0,68.0,21
198,1985,8,-145.0,50.0,3800,0.9267,1.8056,5.5351,110.0,68.0,27
199,1985,8,-145.0,50.0,1000,7.84,7.112,68.009,110.0,68.0,21
200,1985,8,-145.0,50.0,3800,3.467,4.4675,29.084,110.0,68.0,27
201,1985,9,-145.0,50.0,1000,2.1335,2.0445,14.159,110.0,68.0,21
202,1985,9,-145.0,50.0,3800,3.0975,3.7217,28.049,110.0,68.0,27
203,1985,9,-145.0,50.0,3800,1.8809,2.993,15.543,110.0,68.0,27
204,1985,10,-145.0,50.0,1000,8.5852,5.377,29.05,110.0,68.0,21
205,1985,10,-145.0,50.0,3800,2.9864,5.9075,22.452,110.0,68.0,27
206,1985,11,-145.0,50.0,1000,4.087,11.306,17.134,110.0,68.0,21
207,1985,11,-145.0,50.0,3800,5.245,10.437,36.458,110.0,68.0,27
208,1985,11,-145.0,50.0,1000,3.012,5.7319,11.138,110.0,68.0,21
209,1985,11,-145.0,50.0,3800,2.79,7.2634,20.456,110.0,68.0,27
210,1985,12,-145.0,50.0,1000,2.661,2.6635,10.702,110.0,68.0,21
211,1985,12,-145.0,50.0,3800,2.093,3.7156,14.45,110.0,68.0,27
212,1985,12,-145.0,50.0,1000,2.8175,2.171,11.973,110.0,68.0,21
213,1985,12,-145.0,50.0,3800,1.489,2.6965,11.654,110.0,68.0,27
214,1986,1,-145.0,50.0,1000,2.76,1.6884,14.317,110.0,68.0,21
215,1986,1,-145.0,50.0,3800,1.3585,1.8017,9.346,110.0,68.0,27
216,1986,1,-145.0,50.0,1000,2.114,1.4364,10.507,110.0,68.0,21
217,1986,1,-145.0,50.0,3800,1.074,1.464,9.412,110.0,68.0,27
218,1986,2,-145.0,50.0,1000,2.066,1.4803,9.3588,110.0,68.0,21
219,1986,2,-145.0,50.0,1000,2.115,1.5406,10.268,110.0,68.0,21
220,1986,2,-145.0,50.0,1000,8.626,4.3596,31.301,110.0,68.0,21
221,1986,3,-145.0,50.0,1000,4.266,8.3956,30.315,110.0,68.0,21
222,1986,3,-145.0,50.0,1000,4.1718,9.7752,27.713,110.0,68.0,21
223,1986,4,-145.0,50.0,1000,8.7734,19.408,57.585,110.0,68.0,21
224,1986,5,-145.0,50.0,3800,2.7823,11.836,27.997,110.0,68.0,27
225,1986,6,-145.0,50.0,3800,2.5649,13.018,28.367,110.0,68.0,27
226,1986,6,-145.0,50.0,3800,2.49,11.689,23.858,110.0,68.0,27
227,1986,7,-145.0,50.0,3800,4.1952,6.8341,17.851,110.0,68.0,27
228,1986,8,-145.0,50.0,3800,7.6863,5.7225,18.28,110.0,68.0,27
229,1986,8,-145.0,50.0,3800,7.0178,5.1012,16.723,110.0,68.0,27
230,1986,10,-145.0,50.0,3800,3.7407,2.956,11.643,110.0,68.0,27
231,1986,11,-145.0,50.0,3800,1.9237,2.6596,10.362,110.0,68.0,27
232,1986,11,-145.0,50.0,3800,1.3356,2.5895,10.636,110.0,68.0,27
233,1986,12,-145.0,50.0,3800,1.1715,1.6432,7.6661,110.0,68.0,27
234,1986,12,-145.0,50.0,3800,1.0913,1.5612,7.0977,110.0,68.0,27
235,1987,1,-145.0,50.0,3800,1.1414,0.95726,3.2899,110.0,68.0,27
236,1987,1,-145.0,50.0,3800,1.2198,0.86646,2.7063,110.0,68.0,27
237,1987,2,-145.0,50.0,3800,0.6227,1.1148,4.421,110.0,68.0,27
238,1987,2,-145.0,50.0,3800,0.992,1.2997,7.5641,110.0,68.0,27
239,1987,3,-145.0,50.0,3800,1.7756,3.5917,16.626,110.0,68.0,27
240,1987,3,-145.0,50.0,3800,2.9748,5.318,28.031,110.0,68.0,27
241,1987,4,-145.0,50.0,3800,3.9833,8.6881,48.991,110.0,68.0,27
242,1987,4,-145.0,50.0,3800,5.3727,7.8171,38.652,110.0,68.0,27
243,1987,5,-145.0,50.0,3800,4.1547,8.2532,31.262,110.0,68.0,27
244,1987,5,-145.0,50.0,3800,5.7971,11.569,38.228,110.0,68.0,27
245,1987,6,-145.0,50.0,3800,6.05,14.791,40.254,110.0,68.0,27
246,1987,6,-145.0,50.0,3800,3.7078,14.106,29.755,110.0,68.0,27
247,1987,6,-145.0,50.0,3800,3.0029,14.61,30.356,110.0,68.0,27
248,1987,7,-145.0,50.0,3800,2.777,12.044,27.732,110.0,68.0,27
249,1987,7,-145.0,50.0,3800,4.8986,11.548,31.19,110.0,68.0,27
250,1987,8,-145.0,50.0,3800,8.6047,14.207,39.664,110.0,68.0,27
251,1987,8,-145.0,50.0,3800,1.7204,4.5691,14.612,110.0,68.0,27
252,1987,9,-145.0,50.0,3800,1.209,4.2245,12.272,110.0,68.0,27
253,1987,10,-145.0,50.0,3800,3.501,2.4989,12.563,110.0,68.0,27
254,1987,10,-145.0,50.0,3800,1.7422,2.3303,9.9329,110.0,68.0,27
255,1987,11,-145.0,50.0,3800,2.5186,4.4071,11.386,110.0,68.0,27
256,1987,11,-145.0,50.0,3800,1.688,2.6019,7.6432,110.0,68.0,27
257,1987,12,-145.0,50.0,3800,0.992,1.6793,7.0012,110.0,68.0,27
258,1987,12,-145.0,50.0,3800,0.684,1.2144,5.0303,110.0,68.0,27
259,1988,1,-145.0,50.0,3800,1.0241,1.2135,6.2711,110.0,68.0,27
260,1988,2,-145.0,50.0,3800,0.75,1.0074,5.2221,110.0,68.0,27
261,1988,2,-145.0,50.0,3800,0.9065,1.1107,5.8455,110.0,68.0,27
262,1988,3,-145.0,50.0,3800,1.8069,2.6767,12.972,110.0,68.0,27
263,1988,3,-145.0,50.0,3800,2.067,4.2876,15.672,110.0,68.0,27
264,1988,4,-145.0,50.0,3800,2.1584,6.4711,19.685,110.0,68.0,27
265,1988,5,-145.0,50.0,3800,1.9043,3.5556,24.163,110.0,68.0,27
266,1988,5,-145.0,50.0,3800,1.4537,3.4561,20.695,110.0,68.0,27
267,1988,6,-145.0,50.0,3800,1.9257,2.6953,23.738,110.0,68.0,27
268,1988,6,-145.0,50.0,3800,2.3639,3.5521,28.819,110.0,68.0,27
269,1988,7,-145.0,50.0,3800,1.5458,3.3427,22.103,110.0,68.0,27
270,1988,8,-145.0,50.0,3800,1.3142,1.9662,15.835,110.0,68.0,27
271,1988,8,-145.0,50.0,3800,9.9129,2.4566,57.657,110.0,68.0,27
272,1989,1,-145.0,50.0,3800,1.3338,0.88376,6.2459,110.0,68.0,27
273,1989,1,-145.0,50.0,3800,1.1667,1.0523,7.6898,110.0,68.0,27
274,1989,1,-145.0,50.0,3800,1.1209,0.92206,6.7255,110.0,68.0,27
275,1989,2,-145.0,50.0,3800,0.8785,0.89573,7.0112,110.0,68.0,27
276,1989,3,-145.0,50.0,3800,0.5591,0.79248,5.4826,110.0,68.0,27
277,1989,3,-145.0,50.0,3800,0.5799,1.1132,6.3151,110.0,68.0,27
278,1989,3,-145.0,50.0,3800,0.6149,1.9426,7.0171,110.0,68.0,27
279,1989,4,-145.0,50.0,3800,1.2932,5.828,23.604,110.0,68.0,27
280,1989,4,-145.0,50.0,3800,4.0275,7.4739,56.881,110.0,68.0,27
281,1989,5,-145.0,50.0,200,8.5349,9.1813,38.317,110.0,68.0,16
282,1989,5,-145.0,50.0,1000,5.0453,8.191,41.555,110.0,68.0,21
283,1989,5,-145.0,50.0,3800,2.4443,4.9113,35.506,110.0,68.0,27
284,1989,5,-145.0,50.0,200,13.335,15.204,48.621,110.0,68.0,16
285,1989,5,-145.0,50.0,1000,5.796,9.5416,42.315,110.0,68.0,21
286,1989,5,-145.0,50.0,3800,2.2656,5.0371,29.39,110.0,68.0,27
287,1989,6,-145.0,50.0,200,14.341,24.982,57.653,110.0,68.0,16
288,1989,6,-145.0,50.0,1000,9.6344,21.978,67.75,110.0,68.0,21
289,1989,6,-145.0,50.0,3800,2.2865,5.3097,24.453,110.0,68.0,27
290,1989,6,-145.0,50.0,200,15.407,19.627,45.818,110.0,68.0,16
291,1989,6,-145.0,50.0,1000,12.414,26.667,60.268,110.0,68.0,21
292,1989,6,-145.0,50.0,3800,5.2503,14.388,44.393,110.0,68.0,27
293,1989,6,-145.0,50.0,200,11.945,13.524,39.653,110.0,68.0,16
294,1989,6,-145.0,50.0,1000,8.7982,17.132,43.43,110.0,68.0,21
295,1989,6,-145.0,50.0,3800,6.6553,14.497,40.965,110.0,68.0,27
296,1989,7,-145.0,50.0,200,13.697,8.4856,32.175,110.0,68.0,16
297,1989,7,-145.0,50.0,1000,7.0566,11.721,45.462,110.0,68.0,21
298,1989,7,-145.0,50.0,3800,3.6591,7.5892,31.971,110.0,68.0,27
299,1989,7,-145.0,50.0,200,21.573,11.859,66.94,110.0,68.0,16
300,1989,7,-145.0,50.0,1000,8.5183,10.944,58.657,110.0,68.0,21
301,1989,7,-145.0,50.0,3800,3.4362,6.6997,31.478,110.0,68.0,27
302,1989,7,-145.0,50.0,200,17.625,5.3397,28.985,110.0,68.0,16
303,1989,7,-145.0,50.0,1000,10.682,9.2008,67.642,110.0,68.0,21
304,1989,7,-145.0,50.0,3800,5.1965,6.4183,37.76,110.0,68.0,27
305,1989,8,-145.0,50.0,200,8.2866,3.3091,7.5025,110.0,68.0,16
306,1989,8,-145.0,50.0,1000,2.7394,2.334,10.454,110.0,68.0,21
307,1989,8,-145.0,50.0,3800,3.4038,3.6661,20.384,110.0,68.0,27
308,1989,8,-145.0,50.0,200,6.7327,4.1749,10.07,110.0,68.0,16
309,1989,8,-145.0,50.0,1000,3.6017,3.6486,12.561,110.0,68.0,21
310,1989,8,-145.0,50.0,3800,2.5205,5.3924,18.901,110.0,68.0,27
311,1989,9,-145.0,50.0,200,8.1026,3.8084,16.291,110.0,68.0,16
312,1989,9,-145.0,50.0,1000,6.4221,4.5304,22.773,110.0,68.0,21
313,1989,9,-145.0,50.0,3800,1.6253,2.9817,16.53,110.0,68.0,27
314,1989,9,-145.0,50.0,200,5.7705,5.5461,28.136,110.0,68.0,16
315,1989,9,-145.0,50.0,1000,1.0589,0.67855,1.7474,110.0,68.0,21
316,1989,9,-145.0,50.0,3800,2.2264,2.7688,15.741,110.0,68.0,27
317,1989,10,-145.0,50.0,200,3.0253,0.4152,0.5957,110.0,68.0,16
318,1989,10,-145.0,50.0,1000,1.4697,0.82745,3.6854,110.0,68.0,21
319,1989,10,-145.0,50.0,3800,0.9486,1.3634,9.2991,110.0,68.0,27
320,1989,11,-145.0,50.0,200,4.5494,1.5078,1.4839,110.0,68.0,16
321,1989,11,-145.0,50.0,1000,2.408,1.1748,5.2103,110.0,68.0,21
322,1989,11,-145.0,50.0,3800,0.8227,1.2921,7.3301,110.0,68.0,27
323,1989,11,-145.0,50.0,200,7.6244,3.6016,5.3832,110.0,68.0,16
324,1989,11,-145.0,50.0,1000,2.9599,2.0426,5.1431,110.0,68.0,21
325,1989,11,-145.0,50.0,3800,0.9326,1.5448,6.9809,110.0,68.0,27
326,1989,12,-145.0,50.0,200,6.9533,2.9952,5.6493,110.0,68.0,16
327,1989,12,-145.0,50.0,1000,2.309,1.2075,2.9271,110.0,68.0,21
328,1989,12,-145.0,50.0,3800,0.9585,1.7271,5.9583,110.0,68.0,27
329,1989,12,-145.0,50.0,200,8.8003,6.6308,15.939,110.0,68.0,16
330,1989,12,-145.0,50.0,1000,2.3665,1.6506,4.4719,110.0,68.0,21
331,1989,12,-145.0,50.0,3800,1.2849,2.0794,7.8074,110.0,68.0,27
332,1990,1,-145.0,50.0,200,5.7162,1.9127,3.4424,110.0,68.0,16
333,1990,1,-145.0,50.0,1000,1.5378,0.96535,2.7082,110.0,68.0,21
